ncsClCd,compeUnitName,level
1402010512,항만(해양)설계 인·허가 서류 작성,5
1402010513,항만(해양)설계 환경·교통·재해 영향평가,6
1402010601,상하수도 사업계획 수립,6
1402010602,상하수도 사업타당성 검토,7
1402010603,상하수도 기본계획 수립,6
1402010604,상하수도설계 현황조사,4
1402010606,상하수도 실시설계,7
1402010607,상하수도설계 계산서 작성,6
1402010608,상하수도설계 도면 작성,4
1402010609,상하수도설계 유지관리계획 수립,6
1402010610,상하수도설계 시방서 작성,6
1402010611,상하수도설계 사업비 산정,4
1402010612,상하수도설계 보고서 작성,6
1402010613,상하수도설계 인·허가 서류 작성,4
1402010614,상하수도 기본설계 기초자료 작성,5
1402010615,상하수도 기본설계도서 작성,7
1402010701,하천(댐)설계 사업계획 수립,7
1402010702,하천(댐)설계 수리분석,4
1402010703,하천(댐)설계 수문분석,4
1402010704,하천설계 치수 기본계획,6
1402010705,하천설계 이수 기본계획,6
1402010706,댐설계 기본계획,6
1402010707,하천설계 실시설계,5
1402010708,댐설계 실시설계,5
1402010709,하천(댐)설계 계산서 작성,5
1402010710,하천(댐)설계 도면 작성,4
1402010711,하천(댐)설계 시방서 작성,5
1402010712,하천(댐)설계 사업비 산정,5
1402010713,하천(댐)설계 보고서 작성,6
1402010801,지반설계 사전자료 검토,7
1402010802,지반설계 현황조사,5
1402010803,지반설계 사업개요 분석,6
1402010804,지반설계 지반조사,4
1402010805,지반설계 지반조사보고서 작성,5
1402010806,지반설계 기준 작성,6
1402010807,지반설계 지반구조물 안정해석,6
1402010808,지반설계 도면 작성,4
1402010809,지반설계 시방서 작성,6
1402010810,지반설계 사업비 산정,5
1402010811,지반설계 보고서 작성,6
1402010901,단지설계 사전자료 검토,7
1402010902,단지설계 현황조사,4
1402010903,단지설계 사업개요 분석,7
1402010904,단지설계 기준 수립,6
1402010905,단지설계 공급처리시설 검토,6
1402010906,단지설계 부지정지계획 검토,6
1402010907,단지설계 공종별 세부설계,5
1402010908,단지설계 도면 작성,4
1402010909,단지설계 시방서 작성,6
1402010910,단지설계 공사비 산정,5
1402010911,단지설계 보고서 작성,6
1402010912,단지설계 인·허가서류 작성,5
1402011001,철도설계 사업계획 수립,7
1402011002,철도설계 현황조사,4
1402011003,철도 노선설계,6
1402011004,철도 시설물설계,5
1402011005,철도 시스템 인터페이스설계,5
1402011006,철도설계 계산서 작성,5
1402011007,철도설계 도면 작성,4
1402011008,철도설계 시방서 작성,5
1402011009,철도설계 사업비 산정,5
1402011010,철도설계 보고서 작성,5
1402011011,철도설계 인·허가서류 작성,4
1402011101,건설사업관리 계획검토,5
1402011102,건설사업관리 업무수행 계획 수립,7
1402011103,설계도서 검토,6
1402011104,시공관리,5
1402011105,자원관리,4
1402011106,품질관리,5
1402011107,공정관리,5
1402011108,안전·위험 관리,5
1402011109,환경관리,5
1402011110,준공검사·인수인계,5
1402011201,과업대상 토목시설물사업 분석,5
1402011202,관련법규·계획·사례 분석,4
1402011203,대상지 현황여건 분석,5
1402011204,토목시설물경관 기본 계획,5
1402011205,토목시설물경관 기본설계,4
1402011206,도로 시설물경관설계 지침서 작성,6
1402011207,항만·해양 시설물경관설계 지침서 작성,6
1402011208,하천·댐 시설물경관설계 지침서 작성,6
1402011209,단지 시설물경관설계 지침서 작성,6
1402011210,최종 성과물 작성,4
1402020101,토공 도면파악,2
1402020102,토공 현장안전 관리,2
1402020103,토공 설계도서 검토,4
1402020104,토공 현장조사,3
1402020105,토공 시공계획 수립,4
1402020106,토공 흙굴착 터파기,3
1402020107,토공 암 깎기 굴착,4
1402020108,토공 운반,3
1402020109,토공 쌓기,3
1402020201,지반개량 도면파악,2
1402020202,지반개량 현장안전 관리,3
1402020203,지반개량 기초자료 조사분석,3
1402020204,지반조사분석,4
1402020205,지반개량 공법 검토,5
1402020206,지반개량 시험 시공,4
1402020207,지반개량 시공,4
1402020209,지반개량 확인평가,5
1402020210,지반개량 유지관리,4
1402020211,지반개량 계측계획 수립,4
1402020212,지반계량 계측관리,4
1402020301,포장 설계도서 검토,5
1402020302,포장 현장여건 조사,3
1402020303,공급원 선정,3
1402020304,포장 시공 계획수립,5
1402020305,연성재료포장(아스팔트 콘크리트 포장),4
1402020306,강성재료포장(시멘트 콘크리트 포장),5
1402020307,특수포장,4
1402020308,포장 품질검사,3
1402020401,수중구조물 도면파악,2
1402020402,수중구조물 현장안전,2
1402020403,수중구조물 현장조사,3
1402020404,수중구조물 시공계획 수립,5
1402020405,수중구조물 시공준비,3
1402020406,수중구조물 가시설 시공,3
1402020407,수중구조물 기초시공,4
1402020408,수중구조물 본체 시공,4
1402020409,수중구조물 유지관리,4
1402020501,삭도시공 도면파악,2
1402020502,삭도시공 현장안전,2
1402020503,삭도 시공계획 수립,4
1402020504,기초 구조물 시공,3
1402020505,철탑 설치,4
1402020506,기계 설치,4
1402020507,와이어 로프 설치,5
1402020508,운반기구 설치,4
1402020509,가동 검사,4
1402020510,삭도 유지관리,4
1402020602,레일 용접,4
1402020603,자갈도상 궤도 부설,3
1402020604,콘크리트도상 궤도 부설,4
1402020605,분기기 부설,4
1402020606,부대 공사,3
1402020607,준공검사,5
1402020608,궤도공사 안전관리,5
1402020610,공사 계획 사전 작업,5
1402020611,공사 계획,5
1402020612,궤도장비 운용계획 수립,4
1402020613,궤도장비 운용,4
1402020614,장대레일 부설,5
1402020701,도면검토,3
1402020703,현장조사,3
1402020704,설계도서검토,4
1402020705,상하수도 자재관리,2
1402020709,주요시공관리계획,5
1402020710,부대시공관리계획,4
1402020711,상하수도 시설물공사,3
1402020712,상하수도 설비공사,4
1402020713,상하수도 부대공사,3
1402020714,상하수도 관로부설공사,4
1402020715,상하수도 관로특수공사,3
1402020716,상하수도 시공검사,3
1402020717,상하수도 준공검사,3
1402020801,보링그라우팅 도면파악,3
1402020802,보링그라우팅 현장안전,3
1402020803,보링그라우팅 현장조사,4
1402020804,보링그라우팅 현장분석,5
1402020805,보링그라우팅 공법 검토선정,5
1402020806,보링그라우팅 시공계획 수립,5
1402020807,보링그라우팅 시공관리,4
1402020808,보링그라우팅 현장관리,4
1402020809,보링그라우팅 계측관리,5
1402020901,철강재시공 도면파악,2
1402020902,철강재시공 현장안전,2
1402020904,강재공사 시공전 준비,4
1402020905,강재 자재관리,3
1402020907,가설구조물 설치,4
1402020908,강구조물 설치,3
1402020909,강구조물 검사,3
1402020910,강재공사 시공계획 수립,4
1402020911,강재공사 자원투입계획수립,3
1402020912,강재공사 품질·안전·환경관리계획수립,3
1402020913,강재 가공,3
1402020914,강재 접합,3
1402020915,강재 제작 부재 검사,3
1402021001,준설 도면파악,2
1402021002,준설 현장안전,2
1402021003,준설 기초자료 조사,3
1402021004,준설 현지조사,4
1402021005,준설설계,4
1402021006,준설시행,4
1402021007,준설토운반,2
1402021008,투기장관리,4
1402021101,석축 도면파악,2
1402021102,석축 현장안전,2
1402021103,석축공사 시공계획 수립,4
1402021104,석재 가공,2
1402021105,작업 준비,3
1402021106,메쌓기,3
1402021107,찰쌓기,3
1402021108,기타 돌쌓기,3
1402021109,마감현장정리,2
1402021110,검사유지보수,4
1402030101,지적기준점측량,4
1402030102,세부측량,4
1402030103,지적재조사,7
1402030104,지적확정,6
1402030105,축척변경,6
1402030106,성과검사,5
1402030107,지번변경,4
1402030108,토지등록,5
1402030109,지적공부 관리,5
1402030110,토지이동정리,4
1402030111,지적공부 시스템 관리,5
1402030112,국토정보조사,7
1402030201,평면기준점측량,4
1402030202,수준점측량,4
1402030203,지상현황측량,5
1402030204,항공사진측량,7
1402030205,수치지도제작,5
1402030206,수치표고자료구축,5
1402030207,노선측량,5
1402030208,하천측량,5
1402030209,연안조사측량,5
1402030210,용지측량,5
1402030211,시공측량,6
1402030212,지하시설물측량,5
1402030213,시설물 안전관리측량,7
1402030214,드론사진측량,6
1402030306,정사영상지도 제작,5
1402030308,긴급공간정보 구축,6
1402030309,국토변화 모니터링,6
1402030310,3차원 국토공간정보 구축,7
1402030311,실내공간정보 구축,5
1402030312,국토현황정보 구축,6
1402030314,정밀도로지도 구축,6
1402030315,위성영상 공간정보 구축,5
1402030401,공간정보 융합서비스 기획,7
1402030402,공간정보서비스 시스템 설계,6
1402030403,공간정보 편집,2
1402030404,공간정보 데이터 수집·처리·가공,3
1402030405,공간영상 처리,3
1402030406,공간영상 분석,6
1402030407,공간정보 분석,3
1402030408,공간정보기반 의사결정지원,7
1402030409,공간정보 융합콘텐츠 시각화,3
1402030412,공간정보서비스 운영,5
1402030413,웹기반 공간정보 서비스 프로그래밍,4
1402030414,모바일기반 공간정보 서비스 프로그래밍,5
1402030415,공간빅데이터 분석,5
1402030416,공간정보 기초 프로그래밍,3
1402030417,공간빅데이터 서비스 프로그래밍,6
1403010101,건축설계 계약,8
1403010103,건축설계 기획,5
1403010105,건축설계 프레젠테이션,5
1403010106,BIM설계,5
1403010107,관계사 협력설계,5
1403010108,건축설계 설계 도서작성,3
1403010109,건축설계 운영관리,7
1403010110,"건축평, 입, 단면 계획",5
1403010111,건축배치 계획,5
1403010112,건축조형 설계,5
1403010113,건축경관설계,5
1403010114,건축설계 조사 확인,2
1403010115,건축설계 분석 검토,5
1403010116,건축재료 검토,2
1403010117,건축 환경설비 검토,2
1403010118,건축설계 도면 해석,2
1403010119,건축설계 2D 도면작성,2
1403010120,건축설계 3D 모델링,2
1403010201,프로젝트 파악,5
1403010202,자료조사,5
1403010203,업무관리,5
1403010205,하중검토,5
1403010206,골조해석,5
1403010208,경제성 검토,6
1403010209,종합검토,5
1403010210,도서작성,5
1403010211,구조계획,5
1403010212,구조시스템계획,5
1403010213,철근콘크리트 부재설계,5
1403010214,강구조부재설계,5
1403010215,건축구조검토,2
1403010301,공사착공관리,7
1403010302,문서·행정관리,4
1403010303,설계도서관리,6
1403010304,공정관리,7
1403010305,공사비관리,7
1403010306,품질관리,6
1403010307,안전관리,5
1403010308,환경·민원관리,5
1403010309,사용승인관리,6
1403010401,실내건축설계 마케팅,6
1403010402,실내건축설계 운영관리,7
1403010403,실내건축설계 자료 조사 분석,4
1403010404,실내건축설계 기획,5
1403010405,실내건축설계 계획,5
1403010406,실내건축설계 시각화 작업,2
1403010407,실내건축설계 프레젠테이션,5
1403010408,실내건축 설계도서 작성,3
1403010409,실내건축설계 협력설계,4
1403020101,건축목공시공 도면파악,2
1403020102,건축목공시공 현장안전,2
1403020103,건축목공시공 계획수립,4
1403020104,시공준비,4
1403020105,먹매김,4
1403020106,구조물 제작설치,4
1403020107,바닥 설치,3
1403020108,벽 설치,3
1403020109,천장 설치,3
1403020110,목재창호 제작설치,3
1403020111,보양 현장정리,2
1403020112,검사 하자보수,4
1403020201,조적미장시공 도면검토,3
1403020203,조적미장시공 계획수립,4
1403020204,조적미장시공 작업준비,3
1403020205,기준설정 및 규준틀 설치,2
1403020206,벽돌 쌓기 작업,2
1403020207,블록 쌓기 작업,2
1403020208,모서리 및 벽면 비드설치,2
1403020209,모르타르 벽미장,2
1403020210,단열 모르타르 바름,2
1403020211,모르타르 바닥미장,2
1403020212,조적미장시공 보양 청소,2
1403020301,방수시공 도면파악,2
1403020302,방수시공 현장안전,2
1403020303,방수시공 계획수립,4
1403020304,바탕처리,3
1403020305,시멘트 액체 방수,3
1403020306,규산질계 도포 방수,3
1403020307,시트 방수,3
1403020308,도막 방수,3
1403020309,실링 방수,3
1403020310,방수 검사,4
1403020311,방수면 보호,3
1403020401,타일시공 도면파악,2
1403020402,타일시공 현장안전,2
1403020403,타일시공 계획수립,4
1403020404,타일시공 작업 준비,3
1403020405,타일시공 바탕면 준비,3
1403020408,타일시공 검사 보수,4
1403020409,타일시공 청소 보양,2
1403020410,벽 타일붙임,3
1403020411,바닥 타일붙임,3
1403020501,건축도장시공 도면파악,2
1403020502,건축도장시공 현장안전,2
1403020504,도포면 바탕 처리,2
1403020505,콘크리트면 수성페인트 도장,2
1403020506,콘크리트면 무늬코트 본타일 도장,2
1403020507,콘크리트 우레탄 에폭시 도장,2
1403020508,목부 유성페인트 도장,3
1403020509,목부 래커 도장,3
1403020510,철부 유성페인트 도장,3
1403020511,철부 래커 에나멜페인트 도장,3
1403020512,석고보드면 도장,2
1403020513,건축도장시공 검사,4
1403020514,건축도장시공 보수,4
1403020515,건축도장시공설계도서검토,2
1403020516,건축도장시공 계획수립,2
1403020601,철근콘크리트시공 설계도서검토,3
1403020602,철근콘크리트시공 현장안전관리,2
1403020603,철근콘크리트시공 계획수립,4
1403020604,시공 전 준비,3
1403020605,자재관리,2
1403020606,거푸집 설치,3
1403020607,철근가공 조립검사,3
1403020608,콘크리트 타설 전 준비,2
1403020609,콘크리트 타설 양생,2
1403020610,콘크리트 양생 후 검사 보수,3
1403020701,창호시공 도면파악,2
1403020702,창호시공 현장안전,2
1403020703,창호 시공계획 수립,2
1403020704,창호 시공상세도 작성,4
1403020705,목업(Mock up) 시험,4
1403020706,제작 자재 수급계획 수립 준비,3
